pr_number,pr_id,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,review_requested_count,title,title_length,repo_language,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,images_count,body,description_word_count,description_croatian_words,description_croatian_pct,title_croatian_words,time_to_first_review_minutes,time_to_first_approval_minutes,non_working_minutes,effective_minutes
639,3029410349,2025-11-20T11:05:15Z,2025-11-20T11:14:06Z,2025-11-20T11:14:06Z,2025-11-20T11:14:08Z,,2025-11-20T11:05:15+00:00,[user_3],3,[user_3],1,[user],4,3,1,1,7,0,0,0,0,0,0,0,,,1,14829494 FE: Ažurirati ikonice u navigaciji,43,TypeScript,Ažurirane ikonice u navigaciji za klijente i usluge (IconAddressBook i IconCategory),84,False,False,True,False,False,True,,0,"# Description

Ažurirane ikonice u navigaciji za klijente i usluge (IconAddressBook i IconCategory)",11,11,100.0,4,,,0.0,8.85
640,3029458856,2025-11-20T11:19:32Z,2025-11-21T11:29:27Z,2025-11-21T11:29:27Z,2025-11-21T11:29:29Z,,2025-11-20T11:19:32+00:00,[user_3],3,[user_3],2,[user_2]|[user],5,0,1,1,5,0,0,1,1,0,0,0,2025-11-21T10:59:28+00:00,2025-11-21T10:59:28+00:00,1,"14829591 FE: Dodati disclaimer na ekran ""Ponude""",48,TypeScript,"Dodan disclaimer na stranicu ""Ponude""",37,False,False,True,False,False,True,,1,"# Description

Dodan disclaimer na stranicu ""Ponude""",5,1,20.0,1,1419.9333333333334,1419.9333333333334,0.0,1449.9166666666663
641,3029473932,2025-11-20T11:24:02Z,2025-11-20T11:30:14Z,2025-11-20T11:30:14Z,2025-11-20T11:30:16Z,,2025-11-20T11:24:02+00:00,[user_3],3,[user_3],1,[user],2,2,1,1,4,0,0,0,0,0,0,0,,,1,14829857 FE: Prazno ime i prezime kod klijent tablice,53,TypeScript,Dodana crtica prilikom praznog polja imena i prezimena u tablici klijenata,74,True,False,False,False,False,True,,0,"# Description

Dodana crtica prilikom praznog polja imena i prezimena u tablici klijenata",11,2,18.181818181818183,1,,,0.0,6.199999999999998
642,3029736237,2025-11-20T12:39:42Z,2025-11-20T12:59:14Z,2025-11-20T12:59:14Z,2025-11-20T12:59:16Z,,2025-11-20T12:39:42+00:00,[user_3],3,[user_3],2,[user_2]|[user],18,11,5,1,29,0,0,0,0,0,0,0,,,2,14830013 FE: Ne koristimo isti dash za prazne podatke,53,TypeScript,"Normaliziran dash, dodana EMTPY_DASH konstanta u constants/ui.ts",64,False,False,False,True,False,True,,0,"# Description

Normaliziran dash, dodana EMTPY_DASH konstanta u constants/ui.ts",9,1,11.11111111111111,2,,,0.0,19.533333333333328
643,3029799097,2025-11-20T12:58:05Z,2025-11-21T11:30:06Z,2025-11-21T11:30:06Z,2025-11-21T11:30:07Z,2025-11-20T13:01:41Z,2025-11-20T12:58:05+00:00,[user_3],3,[user_3],2,[user_2]|[user],81,12,7,2,93,0,0,1,1,0,0,0,2025-11-21T11:04:12+00:00,2025-11-21T11:04:12+00:00,2,14830098 FE: Dodati lijevi obrub na tablicu događaja u boji badgea statusa,74,TypeScript,"Pošto imamo reusable Table i TableRow komponente, nije mi imalo smisla samo ""zviznuti"" status preko propsa u TableRow i to je to. Umjesto toga sam pročitao vrijesnost statusa preko stupca ""Status"" i Badge komponente. TypeScript se naravno bunio pa sam napravio type safe provjere čisto da ne dodajemo eslint error komentare. Edit: slučajno mi je osta diff od PR-a za dash, pa samo zanemarite te fajlove da ne radim novi PR",422,False,False,True,False,False,True,,1,"# Description

Pošto imamo reusable Table i TableRow komponente, nije mi imalo smisla samo ""zviznuti"" status preko propsa u TableRow i to je to. Umjesto toga sam pročitao vrijesnost statusa preko stupca ""Status"" i Badge komponente. TypeScript se naravno bunio pa sam napravio type safe provjere čisto da ne dodajemo eslint error komentare.

Edit: slučajno mi je osta diff od PR-a za dash, pa samo zanemarite te fajlove da ne radim novi PR",72,63,87.5,10,1326.1166666666668,1326.1166666666668,0.0,1352.0166666666669
644,3030158971,2025-11-20T14:38:47Z,2025-11-21T11:42:05Z,2025-11-21T11:42:05Z,2025-11-21T11:42:06Z,,2025-11-20T14:38:47+00:00,[user_3],3,[user_3],2,[user_2]|[user],23,16,3,2,39,0,1,1,1,0,0,0,2025-11-21T11:17:07+00:00,2025-11-21T11:17:07+00:00,2,14761252 FE: Maknut nepotreban fetch usluga u event tablici,59,TypeScript,"Uklonjena logika dohvata usluga i iteriranja kroz događaje, umjesto toga ubačen event.service.name, prilagođena invalidacija cache-a.",133,False,False,False,True,False,True,,0,"# Description

Uklonjena logika dohvata usluga i iteriranja kroz događaje, umjesto toga ubačen event.service.name, prilagođena invalidacija cache-a.",18,17,94.44444444444444,1,1238.3333333333333,1238.3333333333333,0.0,1263.3
645,3033313004,2025-11-21T10:48:43Z,2025-11-21T11:38:24Z,2025-11-21T11:38:24Z,2025-11-21T11:38:25Z,,2025-11-21T10:48:43+00:00,[user_3],3,[user_3],2,[user_2]|[user],1,0,1,1,1,0,0,1,1,0,0,0,2025-11-21T11:22:56+00:00,2025-11-21T11:22:56+00:00,2,14867802 FE: Izbrisan event strikethrough text,46,TypeScript,Popravljen strikethrough text style za izbrisan događaj,55,True,False,False,False,False,True,,0,"# Description

Popravljen strikethrough text style za izbrisan događaj",7,7,100.0,0,34.21666666666667,34.21666666666667,0.0,49.68333333333333
646,3033408025,2025-11-21T11:21:45Z,2025-11-21T11:28:33Z,2025-11-21T11:28:33Z,2025-11-21T11:28:35Z,,2025-11-21T11:21:45+00:00,[user_2],2,[user_2],0,,2,0,1,1,2,0,0,0,0,0,0,0,,,0,14882269 BE: Event service cache,32,TypeScript,Invalidiran event cache na kreiranju/azuriranju servisa jer dohvacamo povezani servis kroz event.,97,True,False,False,False,True,False,,0,"# Description

Invalidiran event cache na kreiranju/azuriranju servisa jer dohvacamo povezani servis kroz event.",13,1,7.6923076923076925,0,,,0.0,6.799999999999998
647,3034010749,2025-11-21T14:42:41Z,2025-11-22T11:44:24Z,2025-11-22T11:44:24Z,2025-11-22T11:44:26Z,,2025-11-21T14:42:41+00:00,[user_2],2,[user_2],2,[user]|[user_3],30,11,8,2,41,0,0,1,1,0,0,0,2025-11-22T10:43:09+00:00,2025-11-22T10:43:09+00:00,2,14829170 BE: Polje 'Naziv' ponude,33,TypeScript,"dodano polje ""name"" u Offer tablicu dodana migracijska skripta gdje sve ponude dobijaju defaultno ime prema IDu: npr. ID: efjeu3i90 -> name: EFJ-EU3 usput pociscena logika na offer formi u inicijalne vrijednosti ponuda dodano ime: (prazno), ovo ce se maknit sa FE PR-om, ovo je samo da se s ovim PRom ne skrsi kreiranje novih ponuda dok nemamo jos na FE to polje",362,False,True,False,False,True,True,,0,"# Description

dodano polje ""name"" u Offer tablicu
dodana migracijska skripta gdje sve ponude dobijaju defaultno ime prema IDu: npr. ID: efjeu3i90 -> name: EFJ-EU3
usput pociscena logika na offer formi
u inicijalne vrijednosti ponuda dodano ime: (prazno), ovo ce se maknit sa FE PR-om, ovo je samo da se s ovim PRom ne skrsi kreiranje novih ponuda dok nemamo jos na FE to polje",64,12,18.75,0,1200.4666666666667,1200.4666666666667,721.7166666666667,540.0
648,3036304072,2025-11-22T11:10:50Z,2025-11-22T16:18:21Z,2025-11-22T16:18:21Z,2025-11-22T16:18:23Z,,2025-11-22T11:10:50+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],30,20,6,4,50,0,2,2,1,1,0,0,2025-11-22T12:05:47+00:00,2025-11-22T12:09:09+00:00,2,14740900 FE: Ažuriranje useFetchUsers,37,TypeScript,Ažuriran useFetchUsers hook tako da može primiti isAssignee param i sukladno tome ga slati na BE da nam vrati usere koji su isAssignee. Počišen hook prebacivanjem logike u Router.,179,False,False,True,True,False,True,,0,"# Description

Ažuriran useFetchUsers hook tako da može primiti isAssignee param i sukladno tome ga slati na BE da nam vrati usere koji su isAssignee. Počišen hook prebacivanjem logike u Router.",29,26,89.65517241379311,2,54.95,58.31666666666666,307.51666666666665,0.0
649,3036393567,2025-11-22T13:01:01Z,2025-11-24T09:39:27Z,2025-11-24T09:39:27Z,2025-11-24T09:39:30Z,2025-11-22T13:07:31Z,2025-11-22T13:01:01+00:00,[user_3],3,[user_3],2,[user_2]|[user],35,0,2,4,35,0,0,1,1,0,0,0,2025-11-24T07:48:16+00:00,2025-11-24T07:48:16+00:00,2,14741016 FE: Ažuriranje event forme,35,TypeScript,"Ažurirana forma događaja, dodano polje ""Odgovorna osoba"". Prilagođen kod, dohvat odgovornih osoba, (naletio sam na bug na BE pa trenutno ne radi editiranje na inicijalnu vrijednost).",182,False,True,False,False,False,True,,0,"# Description

Ažurirana forma događaja, dodano polje ""Odgovorna osoba"". Prilagođen kod, dohvat odgovornih osoba, (naletio sam na bug na BE pa trenutno ne radi editiranje na inicijalnu vrijednost).",26,23,88.46153846153845,3,2567.25,2567.25,2040.0,638.4333333333335
650,3036422617,2025-11-22T13:38:07Z,2025-11-24T09:55:08Z,2025-11-24T09:55:08Z,2025-11-24T09:55:11Z,,2025-11-22T13:38:07+00:00,[user_3],3,[user_3],2,[user_2]|[user],22,7,4,5,29,0,0,1,1,0,0,0,2025-11-24T07:51:22+00:00,2025-11-24T07:51:22+00:00,2,14741101 FE: Kontakt odgovorne osobe,36,TypeScript,"Dodan kontakt broj ispod odgovorne osobe, uređeno formatiranje brojeva, prikazano (prazno) ako odgovorna osoba nije odabrana.",125,False,True,False,False,False,True,,3,"# Description

Dodan kontakt broj ispod odgovorne osobe, uređeno formatiranje brojeva, prikazano (prazno) ako odgovorna osoba nije odabrana.",16,15,93.75,0,2533.25,2533.25,2040.0,617.0166666666669
651,3036508870,2025-11-22T15:43:55Z,2025-11-24T10:10:41Z,2025-11-24T10:10:41Z,2025-11-24T10:10:43Z,,2025-11-22T15:43:55+00:00,[user_3],3,[user_3],2,[user_2]|[user],81,3,1,8,84,0,0,1,1,0,0,0,2025-11-24T08:02:29+00:00,2025-11-24T08:02:29+00:00,2,14741010 FE: Biranje odgovorne osobe u tablici,46,TypeScript,"Dodana ćelija ""Odgovorna osoba"" na temelju permisija. Ako korisnik ima permisiju, može birati odgvornu osobu, ako ne prikaže se samo read only polje s trenutnom vrijednosti. Razmišlja sam kako najčišće ovo izhandleat, nisam radia nikakav wrapper hook već sam iskoristia PATCH na useUpdateEvent. Proslijedia sam callback za update iz EventsTable komponente do helper funkcija pa javite mišljenje i štima li sve.",410,False,True,False,False,False,True,,1,"# Description

Dodana ćelija ""Odgovorna osoba"" na temelju permisija. Ako korisnik ima permisiju, može birati odgvornu osobu, ako ne prikaže se samo read only polje s trenutnom vrijednosti. Razmišlja sam kako najčišće ovo izhandleat, nisam radia nikakav wrapper hook već sam iskoristia PATCH na useUpdateEvent. Proslijedia sam callback za update iz EventsTable komponente do helper funkcija pa javite mišljenje i štima li sve.",61,54,88.52459016393442,1,2418.5666666666666,2418.5666666666666,1920.0,626.7666666666664
652,3036538803,2025-11-22T16:21:39Z,2025-11-22T16:30:14Z,2025-11-22T16:30:14Z,2025-11-22T16:30:16Z,,2025-11-22T16:21:39+00:00,[user_3],3,[user_3],0,,15,9,4,1,24,0,0,0,0,0,0,0,,,0,Quickfix: Empty dashes,22,TypeScript,Dodan EMPTY_DASH varijable gdje je potrebno.,44,True,False,False,False,False,False,TASK_ID,0,"# Description

Dodan EMPTY_DASH varijable gdje je potrebno.",6,1,16.666666666666664,0,,,8.583333333333329,-3.3306690738754696e-15
653,3039407357,2025-11-24T10:36:46Z,2025-12-02T14:41:06Z,2025-12-02T14:41:05Z,2025-12-02T14:41:09Z,2025-11-24T15:49:20Z,2025-11-24T10:36:46+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],983,1726,61,20,2709,9,4,5,1,4,0,0,2025-11-25T16:03:50+00:00,2025-12-02T14:31:58+00:00,4,14831895 FS: Kontakt je klijent,31,TypeScript,"previse promjena da bi ih popisa al evo povrsinski glavne: promjenjena logika kontakata/klijenata sukladno tasku: - polja ime, prezime, mail i kontakt klijenta su sada iskljucivo u Kontakti dijelu i definiraju samog klijenta zajedno sa poljima tip klijenta, ime tvrtke i porezni broj tvrtke (oni su na razini eventa ali opisuju sve klijente navedene pod ""Kontakti"") - prilikom kreiranja eventa radi se upsert klijenata da minimiziramo duplikate ali kreiramo nove klijente za svaki novi tip klijenta ili oib firme (npr. 3 eventa: 1. privatna osoba ivo.ivic@unist.hr 2. pravna osoba ivo.ivic@unist.hr, firma A, OIB: 11111111111, 3. pravna osoba ivo.ivic@unist.hr, firma B, OIB: 22222222222 rezultirati ce sa 3 klijenta Ivo Ivić sa razlicitim tipom, oibom, ovo cemo kasnije ako bude potrebe lako ujediniti nekom skriptom) - obrisani ""Kontakti"" u formi klijenta",857,False,False,False,True,True,True,,0,"# Description

previse promjena da bi ih popisa al evo povrsinski glavne:

promjenjena logika kontakata/klijenata sukladno tasku:
- polja ime, prezime, mail i kontakt klijenta su sada iskljucivo u Kontakti dijelu i definiraju samog klijenta zajedno sa poljima tip klijenta, ime tvrtke i porezni broj tvrtke (oni su na razini eventa ali opisuju sve klijente navedene pod ""Kontakti"")
- prilikom kreiranja eventa radi se upsert klijenata da minimiziramo duplikate ali kreiramo nove klijente za svaki novi tip klijenta ili oib firme (npr. 3 eventa: 
1. privatna osoba ivo.ivic@unist.hr
2. pravna osoba ivo.ivic@unist.hr, firma A, OIB: 11111111111,
3. pravna osoba ivo.ivic@unist.hr, firma B, OIB: 22222222222
rezultirati ce sa 3 klijenta Ivo Ivić sa razlicitim tipom, oibom, ovo cemo kasnije ako bude potrebe lako ujediniti nekom skriptom)
- obrisani ""Kontakti"" u formi klijenta",136,103,75.73529411764706,1,1767.0666666666666,11755.2,2880.0,8884.316666666666
654,3045262074,2025-11-25T22:44:39Z,2025-12-11T20:33:14Z,2025-12-11T20:33:13Z,2025-12-11T20:33:16Z,2025-12-09T14:16:14Z,2025-11-25T22:44:39+00:00,[user],[user_id],[user_3],3,[user_2]|[user]|[user_3],52,30,11,3,82,1,4,5,2,3,0,0,2025-11-25T22:46:39+00:00,2025-11-28T12:51:54+00:00,4,chore: added client badge,25,TypeScript,https://drive.google.com/file/d/1eKSZ1P0HuhwaTJRXFCxCgf1FrXKjbKWN/view?usp=sharing,82,True,False,False,False,False,False,14829903,1,"# Description

https://drive.google.com/file/d/1eKSZ1P0HuhwaTJRXFCxCgf1FrXKjbKWN/view?usp=sharing",10,0,0.0,0,1.9999999999999976,3727.25,5760.0,17148.56666666667
655,3047237523,2025-11-26T11:33:51Z,2025-12-01T09:28:58Z,2025-12-01T09:28:58Z,2025-12-01T09:29:00Z,2025-11-26T11:45:23Z,2025-11-26T11:33:51+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],929,767,12,10,1696,2,12,4,1,3,0,0,2025-11-28T13:24:16+00:00,2025-12-01T07:27:58+00:00,3,14761283 FE: Event polja za klijenta,36,TypeScript,"Na događaju skrivena polja koja korisnik klijent ne smije vidjeti provjerom isClient preko user.type, nakon implementacije smo imali nekoliko bugova vezano za dohvaćanje korisnika i proizvoda, bacalo bi nas na forbidden i logoutalo. Dodao sam enabled argument u api hookove da se uopće ne okidaju ako smo prijavljeni kao klijent. Popravljen bug gdje bi se u document.title prikazivalo undefined undefined za ime i prezime klijenta.",431,False,False,True,False,False,True,,0,"# Description

Na događaju skrivena polja koja korisnik klijent ne smije vidjeti provjerom isClient preko user.type, nakon implementacije smo imali nekoliko bugova vezano za dohvaćanje korisnika i proizvoda, bacalo bi nas na forbidden i logoutalo. 
Dodao sam enabled argument u api hookove da se uopće ne okidaju ako smo prijavljeni kao klijent.
Popravljen bug gdje bi se u document.title prikazivalo undefined undefined za ime i prezime klijenta.",67,58,86.56716417910447,1,2990.4166666666665,6954.116666666667,2880.0,4195.116666666666
656,3054025717,2025-11-28T13:01:34Z,2025-12-03T22:01:22Z,2025-12-03T22:01:22Z,2025-12-03T22:01:25Z,,2025-11-28T13:01:34+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],605,211,15,22,816,2,15,8,2,6,0,0,2025-11-28T14:01:08+00:00,2025-12-02T14:10:59+00:00,4,14762079 FE: Dohvaćanje filtera,31,TypeScript,"Nisam očekiva ovako velik PR za ovaj task, implementirana je konverzija s localStorage preferenci u JSON kakav je naveden u tasku. Filteri nisu u najboljem stanju triba im refactor, nije bilo zgodno za povezat ali flow je sljedeći: login -> dohvate se preference korisnika -> updatea se localstorage -> krzo app se koristi local storage za filtere -> update filtera kroz app se salje na BE i update-a se local storage -> na logout se brise localstorage U svakom slučaju, za prikaz filtera URL ima prednost. Neke od bitnijih promjena je to da sam totalno maka ""displayMode"" kalendara iz filtera događaja jer to nisu filteri, već samo display. Usput se rišilo nekoliko bugova s tim prikazom (inicijalno nije obojan botun prikaza tablice iako prikazuje tablicu, klikom na create prebaci s tablice na kalendar). - Dodana je getPreferences funkcija u useCurrentUser hook - Dodana i proširena logika za patch korisnika preko useUpdateUser sa id i preferences, dodan async/await i try/catchevi gdje je potrebno. - Uklonjen prikaz toasta ""Uspješno uređen korisnik"" prilikom ažuriranja preferenci Bacite oko na kod i javite kakav vam se čini flow, ako nešto ne paše prominit ćemo. Svakako istestirajte edge caseove i probajte skršit nešto.",1230,False,False,True,False,False,True,,0,"# Description

Nisam očekiva ovako velik PR za ovaj task, implementirana je konverzija s localStorage preferenci u JSON kakav je naveden u tasku. Filteri nisu u najboljem stanju triba im refactor, nije bilo zgodno za povezat ali flow je sljedeći: 
login -> dohvate se preference korisnika -> updatea se localstorage -> krzo app se koristi local storage za filtere -> update filtera kroz app se salje na BE i update-a se local storage -> na logout se brise localstorage

U svakom slučaju, za prikaz filtera URL ima prednost. Neke od bitnijih promjena je to da sam totalno maka ""displayMode"" kalendara iz filtera događaja jer to nisu filteri, već samo display. Usput se rišilo nekoliko bugova s tim prikazom (inicijalno nije obojan botun prikaza tablice iako prikazuje tablicu, klikom na create prebaci s tablice na kalendar). 

- Dodana je getPreferences funkcija u useCurrentUser hook
- Dodana i proširena logika za patch korisnika preko useUpdateUser sa id i preferences, dodan async/await i try/catchevi gdje je potrebno.
- Uklonjen prikaz toasta ""Uspješno uređen korisnik"" prilikom ažuriranja preferenci

Bacite oko na kod i javite kakav vam se čini flow, ako nešto ne paše prominit ćemo. Svakako istestirajte edge caseove i probajte skršit nešto.",192,164,85.41666666666666,2,59.56666666666666,5829.416666666666,2880.0,4859.8
657,3054265191,2025-11-28T14:39:24Z,2025-12-02T15:11:40Z,2025-12-02T15:11:40Z,2025-12-02T15:11:42Z,2025-11-28T15:10:13Z,2025-11-28T14:39:24+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],132,135,10,8,267,0,5,5,1,4,0,0,2025-11-29T12:55:52+00:00,2025-12-02T12:34:20+00:00,4,14894730 BE: Refaktor event service update,42,TypeScript,prosli flow event updatea: - dohvacanje postojeceg eventa -> kreiranje change loga -> sa vracenim field changes idemo u update metodu na repozitoriju -> razne provjere -> update popravljeni flow: - dohvacanje postojeceg eventa -> update eventa -> kreiranje change loga rjesen bug kad bi se assignee proba maknit pa nije radilo mali cleanup event tipova,352,True,False,False,True,True,False,,0,"# Description

prosli flow event updatea: 
- dohvacanje postojeceg eventa -> kreiranje change loga -> sa vracenim field changes idemo u update metodu na repozitoriju -> razne provjere -> update

popravljeni flow:
- dohvacanje postojeceg eventa -> update eventa -> kreiranje change loga

rjesen bug kad bi se assignee proba maknit pa nije radilo
mali cleanup event tipova",48,5,10.416666666666668,0,1336.4666666666667,5634.933333333333,2880.0,2912.2666666666664
